id,user,activity,x_mean,x_std,x_max,x_min,x_median,x_skew,x_kurtosis,x_mad,x_abs_dev,y_mean,y_std,y_max,y_min,y_median,y_skew,y_kurtosis,y_mad,y_abs_dev,z_mean,z_std,z_max,z_min,z_median,z_skew,z_kurtosis,z_mad,z_abs_dev,mag_mean,mag_std,mag_energy,mag_entropy,x_fft_mean,x_fft_std,x_fft_max,x_fft_peak_freq,y_fft_mean,y_fft_std,y_fft_max,y_fft_peak_freq,z_fft_mean,z_fft_std,z_fft_max,z_fft_peak_freq,xy_corr,xz_corr,yz_corr,x_peak_dist_mean,y_peak_dist_mean,z_peak_dist_mean
s_60,u_1,Upstairs,-4.91,2.479,2.87,-15.13,-4.965,-0.3042,3.566,1.245,1.726,8.375,3.002,18.47,1.38,8.24,0.2489,0.395,1.84,2.32,1.229,2.072,12.18,-3.02,0.93,1.468,4.508,1.17,1.496,10.2,3.318,18430.0,2.467,31.5,62.03,785.5,0.0,38.62,105.7,1340.0,0.0,23.36,19.58,196.6,0.0,-0.67,0.09174,-0.0889,31.25,5.07,4.934
s_61,u_1,Walking,-1.409,2.818,6.55,-10.31,-1.14,-0.396,1.073,1.5,2.078,9.63,2.697,16.02,2.34,9.52,0.0053,-0.4238,2.03,2.178,0.1882,2.633,8.69,-3.83,-0.61,1.351,1.391,1.15,1.989,10.414,2.898,18700.0,2.713,29.66,26.61,225.4,0.0,35.38,121.44,1541.0,0.0,25.86,21.11,161.1,13.0,0.3994,0.01122,0.3193,9.87,4.56,7.75
s_62,u_1,Walking,-0.7637,2.496,6.47,-6.89,-0.65,0.1146,-0.1431,1.725,1.972,9.86,3.316,17.77,3.21,9.6,0.06384,-0.6973,2.47,2.752,-0.4597,2.764,14.06,-4.33,-1.18,2.133,6.863,1.09,1.925,10.53,3.47,19660.0,2.674,22.39,24.27,122.2,0.0,40.72,125.1,1578.0,0.0,28.81,20.62,117.1,13.0,0.3032,0.2634,0.325,9.19,4.4,7.3
s_63,u_1,Walking,-0.556,2.617,6.36,-6.36,-0.74,0.271,-0.2712,1.7,2.086,9.94,4.168,19.5,2.3,9.695,0.2083,-0.642,2.926,3.451,0.2019,4.23,17.2,-6.44,-1.18,2.064,4.625,1.35,2.92,10.93,4.668,22600.0,2.691,23.44,24.39,131.1,7.0,46.34,128.1,1590.0,0.0,37.78,38.0,257.0,14.0,0.4353,0.4866,0.3574,7.11,4.695,7.094
s_64,u_1,Jogging,7.06,8.89,19.95,-9.89,4.12,0.2145,-1.367,6.453,7.953,4.34,8.54,19.77,-14.4,3.064,0.2944,-0.826,6.105,7.06,-0.681,4.492,12.34,-14.56,-0.46,0.1996,0.5576,2.525,3.377,13.24,8.12,38600.0,2.834,74.56,122.7,1130.0,0.0,61.56,104.3,787.0,21.0,45.38,35.28,195.8,32.0,0.3762,0.2172,-0.1659,6.543,7.24,5.605
s_65,u_1,Walking,-0.8286,2.896,6.28,-9.23,-0.63,-0.1663,0.2593,1.52,2.21,9.92,4.07,19.53,2.11,9.5,0.3408,-0.4043,2.4,3.268,-0.015434,3.354,13.87,-5.37,-0.76,1.806,4.535,1.2,2.305,10.75,4.453,21650.0,2.738,27.3,26.61,136.2,20.0,50.12,126.06,1587.0,0.0,34.5,24.66,122.9,13.0,0.1567,0.2712,0.2257,9.734,4.875,7.285
s_66,u_1,Jogging,-6.484,8.0,9.38,-19.23,-3.06,-0.3994,-1.286,4.67,7.1,6.83,8.58,19.77,-6.51,4.67,0.2102,-1.391,7.145,7.66,-1.278,3.709,10.99,-9.62,-1.8,0.9473,1.267,1.86,2.707,12.85,8.75,38660.0,2.81,52.72,119.1,1037.0,0.0,66.44,121.75,1092.0,0.0,40.03,29.31,204.5,0.0,-0.584,-0.069,0.1549,12.45,6.91,7.24
s_67,u_1,Upstairs,-0.2822,1.854,4.75,-5.94,-0.13,-0.3179,0.5303,1.065,1.421,9.57,3.67,18.81,0.93,9.26,0.1476,-0.0731,2.21,2.863,0.569,2.37,8.62,-5.28,0.285,0.6123,0.5923,1.595,1.874,10.1,3.541,18320.0,2.746,19.23,13.875,89.9,6.0,44.78,121.7,1531.0,0.0,23.92,19.44,125.9,6.0,-0.2494,-0.04337,-0.1757,6.773,5.242,5.31
s_68,u_1,Walking,-0.06256,2.586,7.7,-6.51,-0.23,0.4836,0.795,1.415,1.911,9.89,3.203,18.23,3.6,9.92,0.1683,-0.483,1.895,2.582,-0.3755,3.002,13.1,-4.44,-1.08,2.014,4.867,0.975,2.02,10.54,3.598,19840.0,2.637,21.95,24.28,126.3,20.0,38.62,125.75,1583.0,0.0,27.52,26.6,150.0,13.0,0.352,0.5522,0.324,9.0,4.47,9.84
s_69,u_1,Upstairs,-4.03,2.104,0.27,-13.63,-3.68,-1.4375,3.932,1.135,1.518,8.79,3.465,19.0,-0.34,9.08,-0.2979,0.9834,1.765,2.564,1.43,1.9,8.16,-6.7,1.12,0.3398,2.496,0.99,1.399,10.15,3.555,18500.0,2.432,25.94,51.34,645.0,0.0,43.3,111.4,1407.0,0.0,23.03,19.34,228.8,0.0,-0.656,0.0419,-0.06128,0.0,5.81,4.6
s_70,u_1,Walking,-0.794,2.576,6.21,-6.7,-0.8,0.235,0.3386,1.415,1.909,9.555,3.275,18.47,1.99,9.34,0.1318,-0.1493,1.955,2.574,0.2467,2.738,11.26,-3.76,-0.57,1.522,2.33,1.0,1.992,10.24,3.473,18700.0,2.602,24.45,23.77,127.0,0.0,39.1,121.7,1529.0,0.0,26.69,22.3,123.1,13.0,0.4426,0.4207,0.3171,10.0,4.71,7.35
s_71,u_1,Walking,1.592,4.363,14.21,-7.93,1.42,0.3606,0.02502,2.984,3.445,8.69,3.14,19.08,-3.26,8.41,0.1215,1.377,1.74,2.395,1.693,3.83,17.77,-11.22,1.13,0.9375,2.988,2.29,2.78,10.586,3.504,19900.0,2.373,45.34,37.38,254.6,0.0,39.8,109.8,1389.0,0.0,37.66,37.28,270.8,0.0,0.1833,0.04837,0.3113,5.19,4.75,6.477
s_72,u_1,Downstairs,7.387,3.848,16.55,-0.8,6.68,0.4697,-0.3618,2.63,3.135,5.82,2.889,15.05,1.54,5.41,0.803,0.1561,1.765,2.295,0.6743,1.94,8.81,-3.02,0.11,1.355,2.32,0.91,1.468,9.94,4.145,18530.0,2.822,43.97,95.75,1182.0,0.0,35.34,74.25,931.5,0.0,21.81,14.12,107.9,0.0,0.4338,0.0609,-0.2455,6.176,5.883,5.0
s_73,u_1,Walking,-0.3762,2.385,6.02,-6.7,-0.4,0.2346,0.02757,1.53,1.834,9.664,3.707,18.44,2.83,9.26,0.2224,-0.6855,2.705,3.076,0.33,3.3,15.32,-3.64,-0.72,2.115,5.027,0.91,2.287,10.34,4.125,19840.0,2.701,21.4,21.77,113.6,20.0,43.53,123.5,1547.0,0.0,29.62,29.72,169.0,13.0,0.3752,0.365,0.3892,10.21,3.973,6.59
s_74,u_1,Jogging,7.348,8.82,19.95,-4.82,4.953,0.3154,-1.442,7.35,7.883,3.855,8.54,19.77,-11.84,1.46,0.4285,-1.039,5.62,7.32,-0.313,4.926,14.1,-9.15,-1.06,1.076,0.72,2.2,3.555,13.12,8.48,39000.0,2.816,59.84,132.2,1175.0,0.0,60.5,101.9,765.5,22.0,42.72,45.53,268.2,33.0,0.388,0.4258,0.09906,7.285,6.906,6.953
s_75,u_1,Walking,-0.8267,2.781,5.86,-6.74,-0.725,0.167,-0.594,1.82,2.299,9.84,4.387,19.56,1.99,9.72,0.07465,-0.9146,3.275,3.756,0.00675,3.979,16.78,-5.37,-1.225,2.066,4.94,1.395,2.727,10.89,4.68,22460.0,2.695,26.2,25.72,163.1,7.0,52.16,126.0,1575.0,0.0,39.9,30.66,189.5,14.0,0.3867,0.336,0.2988,7.684,4.656,7.19
s_76,u_1,Walking,-0.311,2.422,6.47,-5.79,-0.4,0.1521,0.3333,1.375,1.867,9.76,3.3,18.66,3.53,9.53,0.2878,-0.4436,2.355,2.693,-0.2522,2.918,15.13,-4.02,-0.89,2.52,7.836,0.78,1.815,10.336,3.707,19300.0,2.521,21.7,21.97,106.25,34.0,38.22,124.56,1561.0,0.0,29.95,21.83,112.1,13.0,0.3218,0.499,0.2805,7.79,4.78,8.47
s_77,u_1,Jogging,-6.215,7.77,5.48,-19.23,-2.82,-0.594,-1.156,4.28,6.867,6.992,8.484,19.77,-6.28,5.54,0.2064,-1.3955,7.63,7.457,-0.9043,3.994,10.72,-9.23,-1.345,0.741,0.761,1.915,2.918,12.57,8.87,37860.0,2.777,59.97,110.6,994.5,0.0,70.25,120.0,1119.0,0.0,42.8,29.16,180.6,32.0,-0.6025,-0.02429,0.2214,10.93,6.04,6.0
s_78,u_1,Walking,-0.8096,2.791,8.35,-7.7,-0.725,0.154,0.4941,1.645,2.129,9.73,3.791,19.34,2.07,9.52,0.1995,-0.4207,2.125,2.98,-0.2152,3.42,15.28,-4.99,-1.08,2.146,5.938,1.18,2.307,10.56,4.19,20670.0,2.559,27.94,23.89,129.5,0.0,47.25,123.3,1556.0,0.0,35.06,25.47,163.5,14.0,0.2443,0.3105,0.411,9.336,5.0,7.79
s_79,u_1,Walking,-0.4895,2.68,6.93,-8.47,-0.53,0.1492,0.846,1.35,1.973,9.73,3.332,17.34,3.53,9.64,0.1431,-0.6753,2.28,2.736,-0.06525,3.172,12.49,-4.67,-0.95,1.665,3.242,1.46,2.309,10.46,3.701,19710.0,2.67,25.12,23.6,112.4,14.0,39.6,123.9,1556.0,0.0,29.19,27.55,181.4,14.0,0.4048,0.4617,0.3672,9.93,4.902,6.547
s_80,u_1,Jogging,-6.637,7.906,6.55,-19.23,-4.71,-0.3152,-1.275,6.02,6.94,6.67,8.48,19.77,-8.35,5.445,0.137,-1.288,7.164,7.39,-1.257,4.387,11.26,-15.36,-1.555,0.158,1.115,2.355,3.225,13.3,8.19,39000.0,2.83,63.25,114.2,1062.0,0.0,78.44,111.7,1067.0,0.0,48.34,31.5,201.1,0.0,-0.508,-0.01695,0.08844,10.86,6.566,5.77
s_81,u_1,Upstairs,-4.605,2.094,0.46,-13.38,-4.65,-0.3853,1.457,1.33,1.612,8.37,3.223,18.55,0.65,8.39,-0.2042,0.4622,1.575,2.373,1.089,1.807,7.63,-3.57,0.82,0.86,1.814,0.975,1.343,10.02,3.16,17680.0,2.426,26.62,58.2,737.0,0.0,40.62,105.94,1339.0,0.0,19.38,18.36,174.2,0.0,-0.516,0.08765,-0.1486,125.0,4.344,6.0
s_82,u_1,Walking,-1.4,2.809,6.28,-9.43,-1.175,-0.295,0.5723,1.325,2.08,9.8,3.723,19.38,3.15,9.62,0.1619,-0.6606,2.814,3.045,0.1009,3.145,12.98,-4.63,-0.42,1.665,3.725,1.395,2.193,10.625,4.086,20720.0,2.72,25.17,30.69,224.1,0.0,41.1,126.0,1567.0,0.0,27.77,28.52,191.5,14.0,0.196,0.4133,0.3313,11.305,5.0,6.773
s_83,u_1,Walking,-0.838,2.521,7.78,-9.7,-0.865,0.2067,0.885,1.455,1.908,9.67,4.586,19.42,-1.12,9.09,0.2283,-0.676,3.58,3.807,0.4587,3.982,17.08,-7.25,-0.575,1.553,3.41,1.895,2.945,10.695,4.82,22030.0,2.62,25.53,21.88,134.0,0.0,53.94,124.2,1547.0,0.0,40.62,30.31,189.4,14.0,0.2837,0.4688,0.2261,10.13,4.773,5.43
s_84,u_1,Walking,-0.7246,2.555,4.4,-5.98,-0.67,0.0909,-0.8296,1.895,2.105,9.93,4.46,19.42,2.15,9.62,0.1204,-0.8364,3.46,3.762,0.3179,4.32,17.62,-5.13,-0.865,1.987,4.164,1.545,3.016,10.98,4.87,23090.0,2.645,23.14,24.36,167.0,7.0,51.75,127.56,1588.0,0.0,42.16,35.0,217.5,14.0,0.409,0.3708,0.3804,8.16,4.668,7.43
s_85,u_1,Downstairs,7.234,3.295,15.43,1.23,6.87,0.4512,-0.582,2.31,2.66,6.0,2.443,16.4,0.69,5.41,0.9736,1.412,1.415,1.874,1.262,1.746,6.97,-1.61,0.91,0.813,0.01074,1.07,1.401,9.88,3.492,17570.0,2.744,38.9,92.7,1157.0,0.0,29.05,76.6,960.0,0.0,19.62,18.9,201.9,0.0,0.363,0.2317,-0.2703,6.855,7.094,5.285
s_86,u_1,Jogging,6.934,8.48,19.95,-4.02,3.18,0.4294,-1.418,5.36,7.65,4.047,7.984,19.77,-11.33,1.575,0.553,-0.8027,4.5,6.73,0.04837,4.67,13.29,-8.5,-0.8,1.119,0.9985,1.97,3.402,12.24,8.49,35520.0,2.701,74.0,117.1,1109.0,0.0,64.7,92.94,647.0,0.0,47.62,35.03,175.2,33.0,0.4602,0.2974,0.1373,6.39,7.285,6.125
s_87,u_1,Jogging,-5.84,8.06,7.59,-19.23,-2.6,-0.5376,-1.185,4.363,7.055,6.84,8.23,19.77,-5.56,4.14,0.3284,-1.354,6.44,7.297,-1.535,4.703,12.03,-14.86,-2.205,0.4937,0.6973,2.314,3.473,12.54,8.99,38080.0,2.68,54.47,113.56,934.0,0.0,65.06,118.7,1095.0,0.0,50.97,36.28,245.5,0.0,-0.717,0.1256,0.01837,10.62,6.375,6.547
s_88,u_1,Upstairs,2.605,1.726,7.21,-2.07,2.586,0.217,-0.03027,1.07,1.358,9.1,2.701,17.27,2.49,8.98,0.2974,0.7324,1.46,2.008,0.9907,2.049,8.12,-2.98,0.725,0.908,0.905,1.355,1.613,9.9,2.656,16800.0,2.588,20.97,33.5,416.8,0.0,37.16,114.1,1456.0,0.0,21.34,19.33,158.5,0.0,0.3555,-0.08875,-0.1107,5.1,5.277,5.77
s_89,u_1,Jogging,6.96,8.59,19.95,-5.24,3.734,0.362,-1.462,6.016,7.805,4.316,8.68,19.77,-11.8,1.52,0.4695,-0.9717,5.58,7.43,-0.771,4.73,12.53,-12.41,-0.99,0.5015,1.45,1.91,3.176,12.72,8.805,38270.0,2.781,76.5,117.06,1114.0,0.0,73.2,98.44,690.5,0.0,47.94,37.1,211.5,31.0,0.4458,0.0926,-0.01195,6.953,7.24,6.082
s_90,u_1,Jogging,7.617,8.77,19.95,-6.05,5.453,0.2198,-1.469,7.504,7.89,3.78,8.414,19.77,-10.88,2.24,0.4072,-0.8286,4.676,6.926,-0.6143,4.93,14.98,-15.13,-1.035,0.6343,0.786,2.154,3.555,13.125,8.516,39170.0,2.861,62.0,133.2,1218.0,0.0,64.5,97.25,726.0,22.0,44.9,43.94,233.4,33.0,0.3928,0.3147,0.02507,7.19,7.25,8.055
s_91,u_1,Jogging,-6.21,8.14,12.37,-19.23,-3.436,-0.3396,-1.12,5.426,7.156,6.594,8.72,19.77,-6.7,4.88,0.2106,-1.412,7.64,7.734,-1.069,4.168,12.37,-13.14,-1.345,0.2964,0.858,2.43,3.148,13.02,8.555,38850.0,2.873,69.1,109.56,993.5,0.0,81.0,112.06,1055.0,0.0,44.66,31.16,171.4,31.0,-0.5166,0.04233,0.1335,11.25,6.566,5.63
s_92,u_1,Jogging,-6.324,7.996,10.65,-19.23,-4.9,-0.2185,-1.026,5.79,6.863,6.637,9.01,19.77,-11.11,5.4,0.0496,-1.341,8.01,8.03,-1.813,4.812,12.68,-15.36,-1.765,-0.02235,0.338,2.525,3.627,13.766,8.125,40900.0,2.926,61.22,113.5,1012.0,0.0,74.5,120.4,1062.0,0.0,51.0,40.38,290.2,0.0,-0.4211,-0.02563,0.2727,10.0,6.375,5.465
s_93,u_1,Upstairs,-4.285,2.346,0.72,-13.63,-4.21,-1.037,3.328,1.3,1.694,8.45,3.598,19.0,-0.34,8.6,0.04715,0.582,1.69,2.662,1.176,1.965,8.16,-6.7,0.9,0.3655,2.266,1.03,1.429,9.99,3.7,18160.0,2.523,30.22,53.9,685.5,0.0,44.53,107.3,1352.0,0.0,22.94,17.69,188.0,0.0,-0.627,0.2119,-0.1343,40.0,4.72,5.215
s_94,u_1,Walking,-0.4924,2.877,8.27,-8.16,-0.725,0.257,-0.275,2.035,2.373,9.79,4.605,19.5,-0.08,9.77,0.08234,-0.699,2.795,3.734,-0.0085,3.932,16.47,-5.83,-0.91,1.788,3.67,1.625,2.738,10.88,4.746,22560.0,2.738,24.31,27.77,177.2,7.0,49.28,127.7,1566.0,0.0,36.56,33.7,226.6,14.0,0.4084,0.4075,0.2822,7.3,4.637,7.047
s_95,u_1,Walking,-0.969,2.455,4.99,-7.93,-0.95,-0.2532,0.3198,1.48,1.877,9.93,3.807,19.38,2.72,9.53,0.2612,-0.569,2.72,3.11,0.0856,3.793,17.12,-4.67,-0.69,2.514,7.35,1.225,2.438,10.76,4.324,21500.0,2.654,23.45,23.75,155.1,0.0,45.22,126.7,1589.0,0.0,37.34,30.14,197.1,14.0,0.2583,0.335,0.3923,7.473,4.37,7.55
s_96,u_1,Jogging,6.66,8.89,19.95,-7.21,4.426,0.325,-1.352,7.047,7.812,3.592,8.53,19.77,-12.22,2.41,0.258,-0.9136,6.43,7.12,-0.9067,4.918,13.06,-12.45,-1.1,0.4165,0.852,2.0,3.477,13.07,7.953,37470.0,2.805,70.1,121.8,1066.0,0.0,67.4,95.8,716.0,22.0,47.88,41.34,272.8,33.0,0.3108,0.3381,0.02943,7.3,7.0,6.19
s_97,u_1,Jogging,6.63,9.6,19.95,-8.39,5.19,0.2349,-1.504,8.68,8.65,4.664,9.18,19.77,-14.56,4.465,-0.06183,-0.857,6.36,7.586,-1.728,4.754,10.57,-12.53,-0.97,0.1013,-0.11554,2.81,3.78,14.27,7.996,42850.0,2.89,71.8,128.9,1060.0,0.0,58.4,116.4,839.0,22.0,45.12,45.38,276.8,11.0,0.2715,0.08374,-0.1931,7.24,7.0,6.953
s_98,u_1,Walking,-1.116,2.453,6.21,-6.89,-1.44,0.2212,-0.2266,1.625,1.998,9.734,4.367,19.61,2.18,9.64,0.1476,-0.773,3.15,3.65,-0.05612,4.043,17.08,-5.33,-1.14,2.098,5.156,1.44,2.787,10.76,4.65,21980.0,2.637,22.7,25.45,178.6,0.0,51.16,124.9,1557.0,0.0,40.3,31.44,217.6,14.0,0.371,0.3374,0.3596,9.93,4.195,7.7
s_99,u_1,Jogging,7.047,8.75,19.95,-5.63,3.81,0.3174,-1.513,6.05,8.03,3.756,8.42,19.77,-12.79,1.94,0.4458,-0.789,5.523,6.996,-0.1415,4.41,15.32,-13.18,-0.48,0.497,1.778,2.045,3.107,12.516,8.61,36930.0,2.826,77.94,118.9,1128.0,0.0,69.8,93.44,656.5,22.0,45.6,32.2,193.2,11.0,0.437,0.3467,-0.03946,7.047,7.332,5.703
s_100,u_1,Walking,-1.265,3.426,14.21,-7.93,-1.71,1.48,3.244,1.595,2.395,9.22,3.32,19.11,-3.26,9.02,0.09174,0.5986,2.05,2.572,0.6475,3.217,14.79,-5.6,-0.23,1.844,4.96,1.4,2.297,10.41,3.43,19220.0,2.502,34.6,30.6,202.2,0.0,41.47,116.8,1475.0,0.0,32.56,25.75,166.9,14.0,0.128,0.108,0.364,14.5,5.594,7.0
s_101,u_1,Walking,-0.982,3.008,6.82,-9.28,-0.72,-0.05374,0.2627,1.6,2.27,9.95,3.83,19.27,2.41,9.43,0.1344,-0.661,2.66,3.166,0.04324,3.164,14.21,-5.24,-0.685,1.54,3.271,1.425,2.307,10.82,4.08,21390.0,2.854,27.8,28.8,157.1,0.0,45.4,127.0,1592.0,0.0,30.97,25.34,134.5,40.0,0.2279,0.2593,0.1298,10.21,5.0,6.12
s_102,u_1,Upstairs,0.2216,1.502,5.67,-4.25,0.115,0.4517,1.532,0.855,1.141,9.35,3.113,19.72,0.31,9.22,0.1466,1.113,1.665,2.32,0.4153,1.741,6.63,-2.34,0.265,0.6265,0.04434,1.345,1.428,9.71,2.895,16420.0,2.547,14.71,12.336,63.66,6.0,38.03,118.75,1496.0,0.0,17.97,13.78,92.6,6.0,-0.1586,0.248,-0.2188,5.76,4.875,5.035
s_103,u_1,Jogging,7.28,8.78,19.95,-9.89,5.824,0.2001,-1.438,7.72,7.902,4.277,8.75,19.77,-14.4,2.15,0.3525,-0.9556,6.176,7.418,-0.11993,4.496,13.63,-9.92,-0.5,0.632,0.6714,2.44,3.38,13.16,8.49,39230.0,2.887,76.25,122.44,1165.0,0.0,67.44,103.1,697.0,21.0,43.9,36.2,239.4,32.0,0.4282,0.2241,-0.06235,6.543,7.477,5.465
s_104,u_1,Jogging,6.285,9.12,19.95,-6.02,3.85,0.4072,-1.355,6.53,8.016,3.947,8.78,19.77,-12.95,2.15,0.2842,-1.013,7.14,7.504,-1.051,5.254,12.91,-13.76,-1.1,0.4226,0.381,2.68,3.84,13.305,8.18,39040.0,2.85,79.9,115.06,1005.5,0.0,71.44,98.6,631.5,0.0,50.88,44.78,236.4,32.0,0.3152,0.3127,0.00242,7.35,7.4,7.0
s_105,u_1,Walking,-0.8936,2.525,5.41,-8.43,-0.8,-0.11584,0.291,1.52,1.949,9.76,3.508,18.62,2.98,9.85,0.2484,-0.4065,2.3,2.832,-0.06042,3.078,10.99,-4.71,-0.78,1.484,2.488,1.395,2.248,10.5,3.723,19860.0,2.727,24.5,23.42,143.0,0.0,41.5,124.4,1561.0,0.0,29.44,25.48,154.8,14.0,0.2898,0.4019,0.2612,8.7,5.0,6.816
s_106,u_1,Jogging,7.38,8.67,19.95,-5.05,4.08,0.2998,-1.52,6.53,7.945,4.176,8.13,19.77,-12.26,2.07,0.4663,-0.9214,5.33,6.91,-0.5,4.184,13.25,-11.88,-0.89,0.7427,0.9517,2.26,3.08,12.73,8.305,36960.0,2.846,74.56,123.25,1181.0,0.0,65.7,95.1,668.0,0.0,40.25,34.97,222.8,32.0,0.4446,0.4148,0.1543,6.086,7.45,7.42
s_107,u_1,Jogging,-5.117,8.09,19.95,-19.23,-3.95,0.0784,-0.0814,5.28,6.5,5.973,8.37,19.77,-8.35,4.5,0.2136,-1.16,7.19,7.15,-0.5874,5.062,18.34,-15.36,-1.15,0.5654,0.816,2.914,3.877,13.0,7.383,35740.0,2.855,73.1,96.6,819.0,0.0,73.94,107.0,955.5,0.0,54.88,33.88,193.0,32.0,-0.2622,-0.04688,0.121,11.38,6.637,5.207
s_108,u_1,Walking,-1.134,2.861,5.71,-9.96,-0.93,-0.3127,0.4863,1.55,2.14,9.914,3.725,19.42,2.26,9.734,0.1836,-0.553,2.57,3.033,0.47,3.672,15.83,-4.63,-0.59,1.96,4.34,1.43,2.578,10.86,4.184,21660.0,2.664,26.92,28.12,181.4,0.0,41.53,127.4,1586.0,0.0,34.34,31.84,215.5,14.0,0.2769,0.2998,0.396,12.086,5.17,6.547
s_109,u_1,Walking,-0.8784,2.975,8.05,-8.81,-0.95,0.02777,0.6016,1.56,2.22,9.81,3.654,19.05,2.64,9.52,0.1575,-0.6646,2.49,2.996,-0.1522,3.072,12.41,-4.86,-0.99,1.728,3.582,1.09,2.18,10.625,3.992,20600.0,2.684,29.36,26.03,140.6,0.0,44.03,124.94,1570.0,0.0,31.2,23.25,129.8,14.0,0.2666,0.2883,0.3242,9.69,5.066,7.24
s_110,u_1,Downstairs,-1.554,2.275,5.05,-11.14,-1.73,-0.1913,1.616,1.38,1.744,9.35,3.941,19.11,2.68,8.6,0.661,-0.411,2.35,3.186,0.7993,2.227,8.27,-3.68,0.5,0.834,0.8667,1.19,1.688,10.04,3.92,18600.0,2.834,23.6,25.64,248.6,0.0,45.03,120.2,1496.0,0.0,24.48,17.2,127.9,0.0,0.1564,0.4675,0.01445,9.25,5.73,4.875
s_111,u_1,Jogging,6.19,8.87,19.95,-7.46,2.82,0.4133,-1.345,5.76,7.92,3.395,8.85,19.77,-15.94,2.016,0.2467,-0.7935,5.71,7.297,-0.735,5.273,13.78,-12.37,-0.93,0.583,0.6133,2.455,3.816,12.84,8.38,37630.0,2.838,74.4,114.8,991.0,0.0,71.2,96.5,721.0,22.0,50.97,44.0,242.9,33.0,0.2979,0.2566,-0.01182,7.0,6.953,5.594
s_112,u_1,Upstairs,1.456,2.822,8.88,-6.21,1.57,-0.11206,0.263,1.515,2.115,8.67,5.023,19.77,-8.47,8.91,-0.4739,1.387,2.395,3.629,1.89,3.922,17.39,-4.02,0.89,1.5625,2.498,1.73,2.855,10.516,4.36,20720.0,2.68,31.08,25.47,233.0,0.0,55.53,114.0,1388.0,0.0,39.38,38.5,302.2,0.0,0.4097,0.07544,-0.1346,3.95,4.84,6.727
s_113,u_1,Jogging,7.598,8.84,19.95,-6.59,4.65,0.202,-1.515,7.18,8.1,3.8,8.53,19.77,-17.62,2.43,0.2944,-0.778,6.074,7.023,-0.4734,4.6,13.44,-12.11,-0.99,0.8823,1.221,2.145,3.295,13.195,8.39,39140.0,2.871,69.0,130.4,1215.0,0.0,67.7,96.8,680.5,22.0,47.5,34.16,183.9,11.0,0.359,0.3445,-0.0977,6.695,7.383,6.863
s_114,u_1,Upstairs,-0.5146,1.708,6.36,-4.86,-0.61,0.3752,1.194,1.11,1.322,9.14,2.84,18.58,2.53,9.36,-0.07275,0.2778,1.58,2.164,2.691,2.723,13.06,-2.11,2.545,0.6743,0.648,1.65,2.129,10.125,2.64,17500.0,2.574,18.64,12.72,82.3,0.0,36.62,115.4,1462.0,0.0,27.2,40.06,430.5,0.0,-0.1573,0.4749,-0.2439,6.855,4.875,5.555
s_115,u_1,Walking,-1.15,2.484,5.63,-10.0,-0.99,-0.1171,0.9277,1.3,1.871,9.91,3.514,17.88,3.41,9.766,0.1758,-0.509,2.244,2.834,-0.1112,2.98,10.27,-4.1,-0.705,1.519,2.332,1.53,2.14,10.63,3.723,20300.0,2.82,24.64,24.34,184.1,0.0,41.78,126.2,1585.0,0.0,28.89,24.27,183.6,14.0,0.1548,0.3538,0.398,9.81,4.5,6.293
s_116,u_1,Upstairs,1.956,1.72,7.01,-2.98,1.88,0.2979,0.6885,0.93,1.306,9.3,2.877,17.08,1.88,9.29,-0.1538,0.6567,1.455,2.143,1.055,2.2,11.73,-3.06,0.535,1.409,3.666,0.995,1.603,10.0,2.725,17200.0,2.59,19.67,26.42,313.0,0.0,35.94,117.75,1488.0,0.0,21.72,21.92,168.8,0.0,0.309,0.00833,-0.2322,5.2,6.773,6.24
s_117,u_1,Jogging,6.793,9.32,19.95,-8.12,4.65,0.1477,-1.512,8.43,8.516,4.75,9.586,19.77,-12.72,3.715,0.1039,-1.101,7.297,8.23,-2.13,4.77,10.95,-14.48,-1.65,0.01877,0.02954,2.66,3.742,14.39,8.22,43970.0,2.92,79.1,122.56,1087.0,0.0,73.3,113.7,787.0,21.0,47.4,46.06,341.0,0.0,0.3467,0.12024,-0.2357,7.145,7.5,7.145
s_118,u_1,Jogging,-6.125,7.703,6.51,-19.23,-3.215,-0.4812,-1.095,4.746,6.703,6.645,8.445,19.77,-8.43,5.766,0.1351,-1.286,7.336,7.39,-1.802,4.234,10.57,-16.1,-1.73,0.0792,0.9243,2.164,3.115,12.85,8.27,37380.0,2.875,59.75,109.2,980.0,0.0,72.06,115.25,1063.0,0.0,45.3,36.56,288.2,0.0,-0.503,0.1161,0.2693,10.266,6.61,7.094
s_119,u_1,Walking,-0.656,2.676,7.01,-7.25,-0.69,0.1454,0.5083,1.34,1.996,9.8,3.346,18.31,3.49,9.83,0.2854,-0.2683,2.05,2.7,-0.06854,3.113,12.83,-3.83,-0.91,1.836,3.768,1.18,2.225,10.52,3.695,19920.0,2.725,25.31,23.94,142.5,21.0,39.62,124.8,1568.0,0.0,28.58,27.12,175.0,14.0,0.3916,0.395,0.387,10.64,4.805,8.445
